700	-0.000000026
700	-0.000000026
700	-0.000000018
700	-0.000000028
700	-0.000000049
700	-0.000000031
700	-0.000000027
700	-0.000000042
700	-0.000000029
700	-0.000000050
700	-0.000000030
700	-0.000000025
700	-0.000000042
700	-0.000000019
700	-0.000000026
700	-0.000000026
700	-0.000000042
700	-0.000000051
700	-0.000000030
700	-0.000000021
700	-0.000000040
700	-0.000000246
700	-0.000000065
700	-0.000000032
700	-0.000000030
700	-0.000000032
700	-0.000000022
700	-0.000000063
700	-0.000000020
700	-0.000000032
700	-0.000000034
700	-0.000000029
700	-0.000000041
700	-0.000000023
700	-0.000000028
700	-0.000000021
700	-0.000000026
700	-0.000000016
700	-0.000000020
700	-0.000000023
700	-0.000000022
700	-0.000000023
700	-0.000000016
700	-0.000000024
700	-0.000000028
700	-0.000000014
700	-0.000000016
700	-0.000000022
700	-0.000000021
700	-0.000000016
700	-0.000000037
700	-0.000000020
700	-0.000000020
700	-0.000000030
700	-0.000000028
700	-0.000000058
700	-0.000000033
700	-0.000000059
700	-0.000000025
700	-0.000000031
700	-0.000000038
700	-0.000000023
700	-0.000000057
700	-0.000000064
700	-0.000000034
700	-0.000000047
700	-0.000000063
700	-0.000000039
700	-0.000000045
700	-0.000000050
700	-0.000000086
700	-0.000000065
700	-0.000000082
700	-0.000000078
700	-0.000000049
700	-0.000000081
700	-0.000000070
700	-0.000000088
700	-0.000000049
700	-0.000000080
700	-0.000000054
700	-0.000000047
